Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
DELTASPIKE-206,3,0.3-incubating,0,0,No
DELTASPIKE-206,2,0.2-incubating,106,63,Yes
DELTASPIKE-206,1,0.1-incubating,178,63,No
DELTASPIKE-205,3,0.3-incubating,0,0,No
DELTASPIKE-205,2,0.2-incubating,58,55,Yes
DELTASPIKE-205,1,0.1-incubating,130,168,No
DELTASPIKE-568,7,0.7,0,0,No
DELTASPIKE-568,6,0.6,24,2,Yes
DELTASPIKE-568,5,0.5,206,49,No
DELTASPIKE-568,4,0.4,316,49,No
DELTASPIKE-568,3,0.3-incubating,598,49,No
DELTASPIKE-568,2,0.2-incubating,720,49,No
DELTASPIKE-568,1,0.1-incubating,792,49,No
DELTASPIKE-208,4,0.4,0,0,No
DELTASPIKE-208,3,0.3-incubating,273,287,Yes
DELTASPIKE-208,2,0.2-incubating,395,440,Yes
DELTASPIKE-208,1,0.1-incubating,467,477,No
DELTASPIKE-207,3,0.3-incubating,0,0,No
DELTASPIKE-207,2,0.2-incubating,106,440,Yes
DELTASPIKE-207,1,0.1-incubating,178,616,No
DELTASPIKE-209,3,0.3-incubating,0,0,No
DELTASPIKE-209,2,0.2-incubating,59,39,Yes
DELTASPIKE-209,1,0.1-incubating,131,241,No
DELTASPIKE-200,3,0.3-incubating,0,0,No
DELTASPIKE-200,2,0.2-incubating,54,110,Yes
DELTASPIKE-200,1,0.1-incubating,126,345,No
DELTASPIKE-442,6,0.6,0,0,No
DELTASPIKE-442,5,0.5,62,418,Yes
DELTASPIKE-442,4,0.4,172,418,No
DELTASPIKE-442,3,0.3-incubating,454,463,No
DELTASPIKE-442,2,0.2-incubating,576,463,No
DELTASPIKE-442,1,0.1-incubating,648,463,No
DELTASPIKE-320,4,0.4,0,0,No
DELTASPIKE-320,3,0.3-incubating,203,271,Yes
DELTASPIKE-320,2,0.2-incubating,325,275,No
DELTASPIKE-320,1,0.1-incubating,397,275,No
DELTASPIKE-202,3,0.3-incubating,0,0,No
DELTASPIKE-202,2,0.2-incubating,66,365,Yes
DELTASPIKE-202,1,0.1-incubating,138,1186,No
DELTASPIKE-446,6,0.6,0,0,No
DELTASPIKE-446,5,0.5,123,47,Yes
DELTASPIKE-446,4,0.4,233,47,No
DELTASPIKE-446,3,0.3-incubating,515,47,No
DELTASPIKE-446,2,0.2-incubating,637,47,No
DELTASPIKE-446,1,0.1-incubating,709,47,No
DELTASPIKE-566,7,0.7,0,0,No
DELTASPIKE-566,6,0.6,21,6,Yes
DELTASPIKE-566,5,0.5,203,297,No
DELTASPIKE-566,4,0.4,313,297,No
DELTASPIKE-566,3,0.3-incubating,595,297,No
DELTASPIKE-566,2,0.2-incubating,717,297,No
DELTASPIKE-566,1,0.1-incubating,789,297,No
DELTASPIKE-317,4,0.4,0,0,No
DELTASPIKE-317,3,0.3-incubating,186,34,Yes
DELTASPIKE-317,2,0.2-incubating,308,121,No
DELTASPIKE-317,1,0.1-incubating,380,294,No
DELTASPIKE-559,7,0.7,0,0,No
DELTASPIKE-559,6,0.6,21,317,Yes
DELTASPIKE-559,5,0.5,203,598,No
DELTASPIKE-559,4,0.4,313,598,No
DELTASPIKE-559,3,0.3-incubating,595,804,No
DELTASPIKE-559,2,0.2-incubating,717,804,No
DELTASPIKE-559,1,0.1-incubating,789,804,No
DELTASPIKE-312,4,0.4,0,0,No
DELTASPIKE-312,3,0.3-incubating,171,13,Yes
DELTASPIKE-312,2,0.2-incubating,293,17,No
DELTASPIKE-312,1,0.1-incubating,365,164,No
DELTASPIKE-95,20,1.5.1,0,0,No
DELTASPIKE-95,19,1.5.0,35,25,Yes
DELTASPIKE-95,18,1.4.2,57,54,Yes
DELTASPIKE-95,17,1.4.1,94,62,Yes
DELTASPIKE-95,16,1.4.0,119,62,Yes
DELTASPIKE-95,15,1.3.0,194,95,Yes
DELTASPIKE-95,14,1.2.1,268,95,Yes
DELTASPIKE-95,13,1.2.0,288,95,Yes
DELTASPIKE-95,12,1.1.0,317,95,Yes
DELTASPIKE-95,11,1.0.3,358,95,Yes
DELTASPIKE-95,10,1.0.2,393,95,Yes
DELTASPIKE-95,9,1.0.1,428,95,Yes
DELTASPIKE-95,8,1.0.0,457,95,Yes
DELTASPIKE-95,7,0.7,499,95,Yes
DELTASPIKE-95,6,0.6,544,95,Yes
DELTASPIKE-95,5,0.5,726,95,Yes
DELTASPIKE-95,4,0.4,836,95,Yes
DELTASPIKE-95,3,0.3-incubating,1118,95,Yes
DELTASPIKE-95,2,0.2-incubating,1240,95,Yes
DELTASPIKE-95,1,0.1-incubating,1312,95,Yes
DELTASPIKE-434,6,0.6,0,0,No
DELTASPIKE-434,5,0.5,44,89,Yes
DELTASPIKE-434,4,0.4,154,680,No
DELTASPIKE-434,3,0.3-incubating,436,680,No
DELTASPIKE-434,2,0.2-incubating,558,680,No
DELTASPIKE-434,1,0.1-incubating,630,680,No
DELTASPIKE-583,7,0.7,0,0,No
DELTASPIKE-583,6,0.6,39,6,Yes
DELTASPIKE-583,5,0.5,221,265,No
DELTASPIKE-583,4,0.4,331,642,No
DELTASPIKE-583,3,0.3-incubating,613,642,No
DELTASPIKE-583,2,0.2-incubating,735,642,No
DELTASPIKE-583,1,0.1-incubating,807,642,No
DELTASPIKE-585,7,0.7,0,0,No
DELTASPIKE-585,6,0.6,40,3,Yes
DELTASPIKE-585,5,0.5,222,29,No
DELTASPIKE-585,4,0.4,332,31,No
DELTASPIKE-585,3,0.3-incubating,614,31,No
DELTASPIKE-585,2,0.2-incubating,736,31,No
DELTASPIKE-585,1,0.1-incubating,808,31,No
DELTASPIKE-463,6,0.6,0,0,No
DELTASPIKE-463,5,0.5,82,128,Yes
DELTASPIKE-463,4,0.4,192,128,No
DELTASPIKE-463,3,0.3-incubating,474,177,No
DELTASPIKE-463,2,0.2-incubating,596,177,No
DELTASPIKE-463,1,0.1-incubating,668,177,No
DELTASPIKE-584,7,0.7,0,0,No
DELTASPIKE-584,6,0.6,39,23,Yes
DELTASPIKE-584,5,0.5,221,99,No
DELTASPIKE-584,4,0.4,331,99,No
DELTASPIKE-584,3,0.3-incubating,613,99,No
DELTASPIKE-584,2,0.2-incubating,735,99,No
DELTASPIKE-584,1,0.1-incubating,807,99,No
DELTASPIKE-458,6,0.6,0,0,No
DELTASPIKE-458,5,0.5,79,20,Yes
DELTASPIKE-458,4,0.4,189,164,No
DELTASPIKE-458,3,0.3-incubating,471,595,No
DELTASPIKE-458,2,0.2-incubating,593,707,No
DELTASPIKE-458,1,0.1-incubating,665,843,No
DELTASPIKE-573,7,0.7,0,0,No
DELTASPIKE-573,6,0.6,27,156,Yes
DELTASPIKE-573,5,0.5,209,340,No
DELTASPIKE-573,4,0.4,319,340,No
DELTASPIKE-573,3,0.3-incubating,601,340,No
DELTASPIKE-573,2,0.2-incubating,723,340,No
DELTASPIKE-573,1,0.1-incubating,795,340,No
DELTASPIKE-213,3,0.3-incubating,0,0,No
DELTASPIKE-213,2,0.2-incubating,68,169,Yes
DELTASPIKE-213,1,0.1-incubating,140,274,No
DELTASPIKE-212,3,0.3-incubating,0,0,No
DELTASPIKE-212,2,0.2-incubating,67,184,Yes
DELTASPIKE-212,1,0.1-incubating,139,448,No
DELTASPIKE-578,7,0.7,0,0,No
DELTASPIKE-578,6,0.6,42,4,Yes
DELTASPIKE-578,5,0.5,224,67,No
DELTASPIKE-578,4,0.4,334,282,No
DELTASPIKE-578,3,0.3-incubating,616,282,No
DELTASPIKE-578,2,0.2-incubating,738,282,No
DELTASPIKE-578,1,0.1-incubating,810,282,No
DELTASPIKE-403,5,0.5,0,0,No
DELTASPIKE-403,4,0.4,73,69,Yes
DELTASPIKE-403,3,0.3-incubating,355,125,No
DELTASPIKE-403,2,0.2-incubating,477,302,No
DELTASPIKE-403,1,0.1-incubating,549,627,No
DELTASPIKE-524,6,0.6,0,0,No
DELTASPIKE-524,5,0.5,155,243,Yes
DELTASPIKE-524,4,0.4,265,243,No
DELTASPIKE-524,3,0.3-incubating,547,552,No
DELTASPIKE-524,2,0.2-incubating,669,552,No
DELTASPIKE-524,1,0.1-incubating,741,552,No
DELTASPIKE-405,5,0.5,0,0,No
DELTASPIKE-405,4,0.4,99,10,Yes
DELTASPIKE-405,3,0.3-incubating,381,119,No
DELTASPIKE-405,2,0.2-incubating,503,119,No
DELTASPIKE-405,1,0.1-incubating,575,119,No
DELTASPIKE-529,6,0.6,0,0,No
DELTASPIKE-529,5,0.5,162,143,Yes
DELTASPIKE-529,4,0.4,272,143,No
DELTASPIKE-529,3,0.3-incubating,554,143,No
DELTASPIKE-529,2,0.2-incubating,676,143,No
DELTASPIKE-529,1,0.1-incubating,748,143,No
DELTASPIKE-407,5,0.5,0,0,No
DELTASPIKE-407,4,0.4,95,259,Yes
DELTASPIKE-407,3,0.3-incubating,377,259,No
DELTASPIKE-407,2,0.2-incubating,499,259,No
DELTASPIKE-407,1,0.1-incubating,571,259,No
DELTASPIKE-528,6,0.6,0,0,No
DELTASPIKE-528,5,0.5,162,78,Yes
DELTASPIKE-528,4,0.4,272,80,No
DELTASPIKE-528,3,0.3-incubating,554,80,No
DELTASPIKE-528,2,0.2-incubating,676,329,No
DELTASPIKE-528,1,0.1-incubating,748,355,No
DELTASPIKE-513,6,0.6,0,0,No
DELTASPIKE-513,5,0.5,131,338,Yes
