Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
DIRSTUDIO-94,2.0.0-M9 (2.0.0.v20150606-M9),0,0,0.0,No,No,No,No,No,No,No
DIRSTUDIO-94,2.0.0-M8 (2.0.0.v20130628),74,1471,0.05,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M7 (2.0.0.v20130517),111,1491,0.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M6 (2.0.0.v20130308),186,1633,0.15,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M5 (2.0.0.v20130131),216,1636,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M4 (2.0.0.v20130125),229,1636,0.25,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M3 (2.0.0.v20120224),565,2934,0.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M2 (2.0.0.v20120127),587,2934,0.35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,2.0.0-M1 (2.0.0.v20120111),607,2934,0.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.5.3,1259,6282,0.45,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.5.2,1372,6282,0.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.5.1,1384,6282,0.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.5.0,1410,6282,0.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.4.0,1620,6282,0.65,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.3.0,1757,6282,0.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.2.0,1879,6282,0.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.1.0,1988,6282,0.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.0.1,2190,6282,0.85,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,1.0.0,2204,6282,0.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,0.8.1,2246,6282,0.95,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,0.8.0,2327,6282,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,0.7.0,2355,6282,1.05,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-94,0.6.0,2407,6282,1.1,Yes,Yes,Yes,Yes,Yes,Yes,No
DIRSTUDIO-96,2.0.0-M9 (2.0.0.v20150606-M9),0,0,0.0,No,No,No,No,No,No,No
DIRSTUDIO-96,2.0.0-M8 (2.0.0.v20130628),321,28,0.05263157894736842,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M7 (2.0.0.v20130517),358,28,0.10526315789473684,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M6 (2.0.0.v20130308),433,28,0.15789473684210525,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M5 (2.0.0.v20130131),463,28,0.21052631578947367,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M4 (2.0.0.v20130125),476,28,0.2631578947368421,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M3 (2.0.0.v20120224),812,42,0.3157894736842105,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M2 (2.0.0.v20120127),834,42,0.3684210526315789,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,2.0.0-M1 (2.0.0.v20120111),854,42,0.42105263157894735,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.5.3,1506,309,0.47368421052631576,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.5.2,1619,309,0.5263157894736842,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.5.1,1631,309,0.5789473684210527,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.5.0,1657,309,0.631578947368421,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.4.0,1867,309,0.6842105263157895,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.3.0,2004,309,0.7368421052631579,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.2.0,2126,309,0.7894736842105263,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.1.0,2235,309,0.8421052631578947,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-96,1.0.1,2437,309,0.8947368421052632,No,No,No,No,No,No,Yes
DIRSTUDIO-96,1.0.0,2451,309,0.9473684210526315,No,No,No,No,No,No,Yes
DIRSTUDIO-96,0.8.1,2493,309,1.0,No,No,No,No,No,No,Yes
DIRSTUDIO-96,0.8.0,2574,309,1.0526315789473684,No,No,No,No,No,No,Yes
DIRSTUDIO-96,0.7.0,2602,309,1.105263157894737,No,No,No,No,No,No,No
DIRSTUDIO-96,0.6.0,2654,309,1.1578947368421053,No,No,No,No,No,No,No
DIRSTUDIO-82,2.0.0-M4 (2.0.0.v20130125),0,0,0.0,No,No,No,No,No,No,No
DIRSTUDIO-82,2.0.0-M3 (2.0.0.v20120224),230,93,0.06666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M2 (2.0.0.v20120127),252,93,0.13333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,2.0.0-M1 (2.0.0.v20120111),272,104,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.3,924,104,0.26666666666666666,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.2,1037,104,0.3333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.1,1049,104,0.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.5.0,1075,104,0.4666666666666667,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.4.0,1285,104,0.5333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.3.0,1422,104,0.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.2.0,1544,104,0.6666666666666666,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DIRSTUDIO-82,1.1.0,1653,104,0.7333333333333333,Yes,Yes,Yes,Yes,Yes,Yes,Yes
